City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
889,Chilpancingo,MX,2022-01-24 00:35:28,17.55,-99.5,66.11,65,1,3.85
890,San Jose,US,2022-01-24 00:33:02,37.3394,-121.895,66.47,45,20,4.61
891,Bull Savanna,JM,2022-01-24 00:35:29,17.8868,-77.5902,73.4,80,76,2.39
892,Basoko,CD,2022-01-24 00:35:29,1.2391,23.616,74.79,69,66,2.71
893,Ust-Omchug,RU,2022-01-24 00:35:29,61.15,149.6333,-27.51,100,98,3.56
894,Chipinge,ZW,2022-01-24 00:35:30,-20.1883,32.6236,62.74,99,100,4.38
895,Rapar,IN,2022-01-24 00:35:30,23.5667,70.6333,55.02,41,0,1.01
896,Dharchula,IN,2022-01-24 00:35:31,29.85,80.5333,41.88,85,95,4.7
897,Meulaboh,ID,2022-01-24 00:35:19,4.1363,96.1285,76.03,88,64,3.51
898,Aldan,RU,2022-01-24 00:35:32,58.6031,125.3894,-5.84,98,100,4.29
899,Kuching,MY,2022-01-24 00:35:32,1.55,110.3333,77.22,94,20,4.61
900,Kaitong,CN,2022-01-24 00:35:32,44.8135,123.15,3.78,83,100,3.11
901,Borovoy,RU,2022-01-24 00:35:33,55.4333,86.0833,-2.92,84,20,0.0
902,Kondopoga,RU,2022-01-24 00:35:33,62.2057,34.2614,22.69,94,100,10.74
903,Saint-Leu,RE,2022-01-24 00:35:34,-21.15,55.2833,77.83,79,11,8.77
904,Kudahuvadhoo,MV,2022-01-24 00:35:35,2.6708,72.8944,80.47,74,44,10.78
905,Hukuntsi,BW,2022-01-24 00:35:35,-24.0,21.75,63.64,65,83,8.25
906,San Rafael Del Sur,NI,2022-01-24 00:35:36,11.8485,-86.4384,83.37,49,0,13.58
907,Acapulco,MX,2022-01-24 00:35:36,16.8634,-99.8901,84.02,61,0,11.5
